symbol,name,j_low,pct_calm,amplitude,trend_gap,dif,vol_shrink,yangyin,surge,ql_pos,bowl,washout_recover,ma_bull,weekly_cross,ml_score,sig_b1,sig_volume_b1,sig_zhixing,close,pct_change,yellow_line,above_yellow,float_mv_yi,sector,concepts,sector_score
000691,,0.0,1.0,0.5838,0.8424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3269,False,False,False,9.97,0.4,8.55,True,32.2,房地产,海南自贸/ST板块,22.3
000697,,0.0752,1.0,0.5852,0.9381,0.0,0.4986,0.2767,0.9,0.5593,0.0,0.0,0.0,0.7,0.356,False,False,False,10.71,-2.01,10.97,False,69.9,有色金属,大飞机/低碳经济/稀缺资源,43.6
000698,,0.4886,1.0,0.7784,0.0756,0.0,0.6194,0.0749,0.3,0.0,0.0,0.0,0.0,0.0,0.4385,False,False,False,3.27,-1.21,3.64,False,25.7,化工行业,朝鲜改革,38.8
000700,,0.9065,1.0,0.6546,1.0,1.0,0.5246,0.4631,1.0,0.8993,1.0,0.0,0.5,1.0,0.3237,True,False,False,14.4,-1.84,14.2,True,132.2,汽车制造,民营医院/业绩预升,17.3
000701,,0.8334,1.0,0.6964,0.1867,0.0,0.6196,0.2937,0.6,0.0,0.0,0.0,0.0,0.0,0.6062,False,False,False,5.03,-0.4,5.82,False,33.6,综合行业,海峡西岸/物联网/电子支付,23.1
000702,,0.5729,1.0,0.7857,0.0332,0.0,0.8444,0.1142,0.3,0.0,0.0,0.0,0.0,1.0,0.4249,False,False,False,5.61,0.18,6.39,False,15.0,农林牧渔,长株潭/业绩预升/金融参股,29.0
000703,,0.0,0.6955,0.3564,0.3797,0.0,0.3741,0.1317,0.3,0.5669,0.0,0.0,0.0,0.7,0.3812,False,False,False,13.03,4.83,13.54,False,495.4,化纤行业,油气改革/业绩预降/信托重仓,20.3
000705,,0.4133,1.0,0.7879,0.0,0.0,0.6429,0.0807,0.0,0.0,0.0,0.0,0.0,0.0,0.4692,False,False,False,6.69,1.36,7.73,False,18.9,商业百货,国企改革/金融参股/参股金融,16.6
000707,,0.2683,1.0,0.6688,0.0,0.0,0.6854,0.0861,0.0,0.0,0.0,0.0,0.0,0.0,0.4253,False,False,False,4.73,2.16,5.43,False,26.0,化工行业,,38.8
000708,,0.0,1.0,0.7638,0.0,0.0,0.0,0.2156,0.6,0.2255,0.0,0.0,0.0,0.0,0.3959,False,False,False,14.07,1.74,14.84,False,710.1,钢铁行业,,29.9
000709,,0.4568,1.0,0.7756,0.1818,0.0,0.4993,0.3121,0.3,0.0814,0.0,1.0,0.0,0.0,0.3688,False,False,False,2.12,1.92,2.27,False,219.1,钢铁行业,氢能源/雄安新区/融资融券,29.9
000710,,0.5198,1.0,0.773,0.0,0.0,0.7479,0.1907,0.6,0.0,0.0,1.0,0.0,0.0,0.5382,False,False,False,8.06,1.64,9.67,False,26.6,汽车制造,成渝特区/涉矿概念/基因概念,17.3
000711,,0.7946,1.0,0.6715,1.0,1.0,0.7823,0.2386,0.3,1.0,1.0,1.0,0.0,0.7,0.3602,True,False,False,5.5,0.36,5.13,True,131.0,电子信息,涉矿概念,14.0
000712,,0.655,1.0,0.6938,0.0,0.0,0.4765,0.266,0.6,0.0,0.0,0.0,0.0,0.0,0.5413,False,False,False,8.73,2.83,10.43,False,78.2,金融行业,金融参股/参股金融,45.1
000713,,0.0,1.0,0.8426,0.0985,0.0,0.6705,0.1303,0.0,0.2414,0.0,0.0,0.0,0.0,0.3989,False,False,False,5.99,1.01,6.22,False,36.8,农林牧渔,乡村振兴/皖江区域/生物育种,29.0
000715,,0.4498,1.0,0.7899,0.0,0.0,0.9452,0.142,0.3,0.0,0.0,0.0,0.0,0.0,0.5646,False,False,False,4.83,1.47,5.49,False,23.5,商业百货,内贸规划,16.6
000716,,1.0,1.0,0.7681,0.3802,0.0,0.8192,0.4978,0.9,0.0,0.0,0.0,0.0,1.0,0.4909,False,False,False,4.66,1.3,5.41,False,34.4,食品行业,业绩预升,28.6
000717,,0.1816,0.862,0.6172,0.0,0.0,0.214,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.4764,False,False,False,2.17,3.83,2.34,False,52.6,钢铁行业,ST板块/准ST股,29.9
000718,,1.0,1.0,0.7655,0.3518,0.497,0.2321,0.1128,0.0,0.1587,0.0,0.0,0.5,0.0,0.3322,False,False,False,2.0,0.5,2.11,False,45.6,房地产,朝鲜改革/融资融券/涉矿概念,22.3
000719,,0.698,1.0,0.8052,0.4707,0.0,0.1315,0.3041,0.0,0.1319,0.0,0.0,0.0,0.7,0.444,False,False,False,12.34,0.16,13.19,False,82.3,传媒娱乐,业绩预升/整体上市,16.1
000720,,1.0,1.0,0.6051,0.7039,0.0,0.878,0.3359,0.6,0.0,0.0,0.0,0.0,0.7,0.5804,False,False,False,4.14,-1.9,4.87,False,52.0,电力行业,风能概念/金融参股,42.3
000721,,0.424,0.9379,0.7414,0.0,0.0,0.4352,0.1581,0.3,0.0,0.0,1.0,0.0,0.0,0.5585,False,False,False,6.13,3.37,7.15,False,31.4,酒店旅游,白酒概念/陕甘宁,26.8
000722,,0.5427,0.5656,0.6169,0.8149,0.9979,0.6318,0.3904,0.3,0.9834,0.0,0.0,0.5,1.0,0.345,False,False,False,15.07,5.61,14.44,True,69.9,电力行业,长株潭/页岩气/参股金融,42.3
000723,,0.9724,0.9473,0.6088,0.121,0.0,0.4736,0.2913,0.0,0.0,0.0,1.0,0.5,0.0,0.4375,False,False,False,4.05,3.32,4.38,False,178.0,煤炭行业,氢能源/整体上市,61.5
000725,,0.3606,0.7567,0.4854,1.0,1.0,0.2051,0.4583,0.3,1.0,1.0,0.0,1.0,1.0,0.3157,False,False,False,5.57,-4.46,4.99,True,2024.3,电子器件,含B股/融资融券,39.8
000726,,0.2149,1.0,0.8391,0.0,0.0,0.7426,0.1455,0.0,0.0,0.0,0.0,0.0,0.0,0.3978,False,False,False,5.94,2.41,6.42,False,35.0,纺织行业,黄河三角/含B股,24.1
000727,,0.8973,1.0,0.4553,0.7636,0.2945,0.3838,0.3889,0.3,0.0,0.0,0.0,0.0,1.0,0.4789,True,False,False,2.55,-0.78,2.8,False,115.5,电子器件,触摸屏,39.8
000728,,0.0,0.9313,0.7428,0.0986,0.0,0.3334,0.2358,0.6,0.14,0.0,0.0,0.0,0.0,0.5205,False,False,False,6.97,3.41,7.33,False,304.1,金融行业,融资融券/皖江区域/信托重仓,45.1
000729,,0.1198,1.0,0.7324,0.254,0.0,0.5558,0.2253,0.0,0.1686,0.0,0.0,0.0,0.0,0.4098,False,False,False,11.72,2.27,12.42,False,294.1,酿酒行业,融资融券/保险重仓/信托重仓,19.1
000731,,0.0,1.0,0.7392,0.0,0.0,0.7141,0.1197,0.0,0.0,0.0,1.0,0.0,0.0,0.3127,False,False,False,5.91,0.51,6.5,False,32.4,农药化肥,,31.8
000733,,1.0,0.6323,0.4131,0.7878,1.0,0.1022,0.2617,0.3,0.2057,0.0,0.0,0.5,1.0,0.5385,False,False,False,47.16,-5.21,49.93,False,261.3,电子器件,国防军工/军工航天/锂电池,39.8
000735,,0.1478,0.9071,0.7101,0.0,0.0,0.0,0.1769,0.3,0.0,0.0,0.0,0.0,0.0,0.5159,False,False,False,5.24,3.56,6.23,False,60.3,农林牧渔,海南自贸/乡村振兴/金融改革,29.0
000736,,0.738,1.0,0.4231,0.2118,0.0,0.0,0.1468,0.3,0.0,0.0,1.0,0.0,1.0,0.5879,False,False,False,4.27,2.64,5.15,False,31.9,房地产,成渝特区,22.3
000737,,0.0941,0.0,0.4792,0.242,0.0,0.0,0.2643,0.6,0.5395,0.0,0.0,0.0,1.0,0.5206,False,False,False,14.08,10.0,14.29,False,268.2,化工行业,稀缺资源/参股金融,38.8
000738,,0.0,0.299,0.4463,0.0,0.0,0.0,0.2832,0.6,0.1346,0.0,1.0,0.0,0.0,0.437,False,False,False,19.49,7.21,20.75,False,256.3,飞机制造,大飞机/国防军工/军工航天,30.6
000739,,0.0,0.7862,0.6236,0.1974,0.0,0.6623,0.1607,0.3,0.2547,0.0,0.0,0.0,0.0,0.4836,False,False,False,16.07,4.28,16.92,False,186.1,生物制药,黄河三角/生物疫苗/抗癌,29.4
000750,,0.0027,0.8217,0.6899,0.14,0.0,0.0901,0.3709,0.0,0.0862,0.0,1.0,0.0,0.0,0.5395,False,False,False,3.58,4.07,3.8,False,207.5,金融行业,,45.1
000751,,0.0,0.0,0.496,0.0718,0.0,0.5565,0.3104,0.0,0.3013,0.0,0.0,0.0,1.0,0.4918,False,False,False,5.09,9.94,5.42,False,71.8,有色金属,金融参股,43.6
000752,,0.0,1.0,0.739,0.0616,0.1271,0.7681,0.2129,0.0,0.29,0.0,1.0,0.5,0.0,0.3079,False,False,False,9.2,2.91,9.5,False,24.3,酿酒行业,业绩预升,19.1
000753,,0.3926,0.9929,0.7431,0.0,0.0,0.5953,0.195,0.0,0.0,0.0,1.0,0.0,0.0,0.5218,False,False,False,5.08,3.04,6.06,False,50.4,汽车制造,海峡西岸/污水处理/参股金融,17.3
000755,,0.8367,1.0,0.8116,0.3852,0.0,0.7387,0.4205,0.6,0.0,0.0,0.0,0.0,0.0,0.4181,False,False,False,4.69,1.96,5.12,False,68.8,化工行业,低碳经济/金融参股/参股金融,38.8
000756,,0.62,1.0,0.8305,0.0,0.0,0.548,0.188,0.3,0.0,0.0,0.0,0.0,0.0,0.4115,False,False,False,12.34,1.23,13.96,False,61.6,生物制药,黄河三角/含H股/生物疫苗,29.4
000757,,0.3808,1.0,0.7749,0.0,0.0,0.567,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.4012,False,False,False,3.87,0.52,4.43,False,20.6,汽车制造,业绩预升,17.3
000758,,0.0,0.0,0.5366,0.2809,0.0,0.136,0.3712,0.3,0.6818,0.0,0.0,0.0,1.0,0.5643,False,False,False,6.96,9.95,6.92,True,138.0,有色金属,稀缺资源/融资融券/业绩预降,43.6
000759,,0.0,0.0,0.1572,0.2477,1.0,0.0,0.2784,0.9,0.4956,0.0,1.0,1.0,0.0,0.497,False,False,False,5.83,10.0,5.81,True,38.2,商业百货,武汉规划/内贸规划/QFII重仓,16.6
000761,,0.4315,1.0,0.6359,0.0,0.0,0.308,0.1491,0.0,0.0,0.0,1.0,0.0,0.0,0.3436,False,False,False,2.41,1.26,2.81,False,89.4,钢铁行业,朝鲜改革/含B股/整体上市,29.9
000762,,0.0,0.7512,0.4214,0.1629,0.0,0.4027,0.1167,0.0,0.6755,0.0,0.0,0.0,0.0,0.4537,False,False,False,30.7,4.49,30.87,False,159.9,有色金属,盐湖提锂/稀缺资源/融资融券,43.6
000766,,0.0,1.0,0.9025,0.6996,1.0,0.6219,0.5884,0.3,1.0,0.0,0.0,1.0,1.0,0.2414,False,False,False,25.29,0.0,23.67,True,244.3,生物制药,朝鲜改革/生物疫苗/抗癌,29.4
000767,,1.0,1.0,0.6688,1.0,1.0,0.7372,0.4236,0.0,0.842,1.0,1.0,0.5,0.7,0.3591,True,False,False,4.65,0.43,4.63,True,135.4,电力行业,碳中和/碳交易/光伏概念,42.3
000768,,0.0,0.0,1.0,0.0,0.0,0.6084,0.2958,0.6,0.3564,0.0,0.0,0.0,0.0,0.4545,False,False,False,22.86,10.01,23.34,False,634.7,飞机制造,大飞机/国防军工/军民融合,30.6
000776,,0.0,0.6906,0.5892,0.2642,0.2871,0.0,0.2831,1.0,0.7418,0.0,0.0,0.5,1.0,0.4289,False,False,False,20.08,4.86,19.62,True,1185.5,金融行业,含H股/融资融券/信托重仓,45.1
000777,,0.4923,1.0,0.7458,0.0,0.0,0.5447,0.2017,0.0,0.0,0.0,1.0,0.0,0.0,0.49,False,False,False,16.42,2.63,19.73,False,63.0,机械行业,国防军工/军工航天/核电核能,19.0
000778,,0.6344,1.0,0.8333,0.1998,0.0,0.7299,0.1963,0.6,0.1167,0.0,1.0,0.0,0.0,0.3928,False,False,False,4.09,2.25,4.4,False,159.2,钢铁行业,融资融券/水利建设/污水处理,29.9
000779,,0.0,1.0,0.7382,0.0,0.0,0.2741,0.2954,0.0,0.132,0.0,0.0,0.5,0.0,0.3942,False,False,False,7.69,0.65,8.12,False,35.7,纺织行业,陕甘宁,24.1
000782,,0.0,1.0,0.7401,1.0,0.8747,0.7451,0.2428,0.3,1.0,1.0,0.0,0.5,0.7,0.3058,False,False,False,7.49,0.67,7.06,True,39.6,化纤行业,业绩预降/参股金融,20.3
000783,,0.0,0.7773,0.6567,0.4887,0.0,0.4011,0.2143,0.6,0.4514,0.0,0.0,0.0,1.0,0.4128,False,False,False,7.7,4.34,7.86,False,425.8,金融行业,融资融券/信托重仓/券商重仓,45.1
000785,,0.9155,1.0,0.646,0.1292,0.0,0.3068,0.3261,0.3,0.0,0.0,0.0,1.0,0.0,0.3314,False,False,False,2.28,0.88,2.52,False,132.3,商业百货,武汉规划/参股金融,16.6
000786,,0.1985,1.0,0.6326,0.0,0.0,0.0,0.244,0.3,0.0,0.0,0.0,0.0,0.0,0.3778,False,False,False,21.09,0.19,24.08,False,356.3,建筑建材,雄安新区/低碳经济,18.3
000788,,0.2792,1.0,0.7502,0.0,0.0,0.8531,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.3837,False,False,False,5.2,2.56,5.71,False,31.0,生物制药,成渝特区/生物疫苗/抗癌,29.4
000789,,0.674,1.0,0.7834,0.0,0.0,0.5542,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.3773,False,False,False,4.26,-1.16,4.81,False,34.0,水泥行业,业绩预升/整体上市/QFII重仓,23.9
000790,,0.0,0.713,0.5185,0.2751,0.0,0.5329,0.1613,0.3,0.1116,0.0,0.0,0.0,1.0,0.505,False,False,False,3.77,4.72,4.02,False,23.5,生物制药,成渝特区/生物疫苗/抗癌,29.4
000791,,1.0,1.0,0.8139,1.0,0.2631,0.878,0.5227,0.6,0.4066,0.0,1.0,0.5,0.7,0.3363,True,False,False,8.32,0.97,8.73,False,161.0,电力行业,光伏/陕甘宁/金融参股,42.3
000792,,0.0,0.793,0.5659,0.0,0.0,0.1683,0.1156,0.0,0.4144,0.0,0.0,0.0,0.0,0.4453,False,False,False,31.7,4.24,33.14,False,1677.4,农药化肥,盐湖提锂/稀缺资源/融资融券,31.8
000793,,0.0,1.0,0.709,0.2955,0.0,0.7596,0.1883,0.0,0.21,0.0,0.0,0.5,0.0,0.4183,False,False,False,2.56,1.59,2.68,False,50.2,传媒娱乐,海南自贸/融资融券/业绩预升,16.1
000795,,0.0,1.0,0.6645,0.3532,0.5749,0.0,0.6106,0.6,0.5374,0.0,0.0,0.5,0.0,0.3869,False,False,False,9.32,1.97,9.26,True,105.7,其它行业,专精特新,42.4
000796,,0.4955,1.0,0.7994,0.0,0.0,0.5308,0.1988,0.0,0.0,0.0,0.0,0.0,0.0,0.4289,False,False,False,4.41,2.08,4.99,False,58.7,食品行业,陕甘宁/参股金融,28.6
000797,,0.4821,1.0,0.7245,0.0,0.0,0.4816,0.2074,0.0,0.0,0.0,1.0,0.0,0.0,0.3498,False,False,False,2.45,1.24,2.73,False,38.5,房地产,海峡西岸/京津冀,22.3
000798,,0.5512,1.0,0.8098,0.0,0.0,0.6054,0.1166,0.0,0.0,0.0,0.0,0.0,0.0,0.5345,False,False,False,7.84,1.69,9.11,False,28.7,农林牧渔,水产品/整体上市/参股金融,29.0
000799,,1.0,1.0,0.7276,0.1862,0.0,0.581,0.443,0.9,0.0,0.0,0.0,0.5,0.0,0.4045,False,False,False,37.84,0.4,43.84,False,122.9,酿酒行业,白酒概念/长株潭/业绩预降,19.1
000800,,0.0,0.5587,0.4795,0.1014,0.0,0.0,0.1723,0.3,0.4923,0.0,0.0,0.0,0.0,0.4274,False,False,False,6.36,5.65,6.38,False,313.0,汽车制造,朝鲜改革/融资融券/整体上市,17.3
000801,,0.2501,0.8272,0.6412,0.0,0.0,0.0896,0.3278,0.6,0.0,0.0,1.0,0.0,0.0,0.4173,False,False,False,12.37,4.04,13.56,False,125.7,电子信息,大飞机/专精特新/国防军工,14.0
000802,,0.6865,1.0,0.341,0.8877,0.3243,0.3246,0.3825,0.6,0.1979,0.0,0.0,0.0,1.0,0.4344,False,False,False,4.45,2.3,4.71,False,31.8,酒店旅游,,26.8
000803,,0.5524,1.0,0.6986,0.0878,0.0,0.6918,0.1508,0.6,0.0307,0.0,1.0,0.0,0.0,0.3116,False,False,False,7.46,2.19,8.15,False,34.3,纺织行业,光伏概念/成渝特区,24.1
000807,,0.0,0.9675,0.574,0.027,0.0,0.2784,0.2239,0.0,0.1747,0.0,0.0,0.0,0.0,0.4114,False,False,False,28.1,3.2,30.32,False,974.5,有色金属,,43.6
000809,,0.0,0.0,0.3316,0.7837,0.9495,0.0,0.4992,1.0,1.0,0.0,0.0,0.0,1.0,0.5967,False,False,False,4.26,9.51,3.87,True,35.1,房地产,业绩预升,22.3
000810,,0.7376,1.0,0.8074,0.2939,0.0,0.6237,0.1255,0.3,0.0,0.0,0.0,0.0,0.7,0.548,False,False,False,10.09,0.5,11.64,False,112.1,电子器件,百度概念/成渝特区/券商重仓,39.8
000811,,0.0,1.0,0.4331,1.0,1.0,0.744,0.3347,0.0,1.0,1.0,0.0,0.0,0.7,0.2645,False,False,False,30.77,-2.01,27.8,True,301.1,机械行业,碳中和/黄河三角/节能环保,19.0
000812,,0.3536,1.0,0.7495,0.0,0.0,0.6134,0.1718,0.3,0.0,0.0,0.0,0.0,0.0,0.4085,False,False,False,3.52,1.73,3.91,False,26.6,印刷包装,陕甘宁/参股金融,13.4
000813,,0.2358,1.0,0.8251,0.0377,0.0,0.7846,0.4916,0.3,0.0,0.0,0.0,0.0,1.0,0.3381,False,False,False,3.09,1.31,3.45,False,64.8,纺织行业,涉矿概念/节能环保/参股金融,24.1
000815,,0.0,1.0,0.6594,0.1043,0.0,0.7548,0.2388,0.3,0.0,0.0,0.0,0.0,0.7,0.4308,False,False,False,15.29,-2.36,17.62,False,106.3,造纸行业,光伏概念/陕甘宁,17.5
000816,,0.4204,0.9602,0.6491,0.0,0.0,0.4681,0.1901,0.3,0.0,0.0,0.0,0.0,0.0,0.5677,False,False,False,2.55,3.24,2.98,False,36.7,机械行业,乡村振兴/涉矿概念/沿海发展,19.0
000818,,0.6946,1.0,0.7583,0.0,0.0,0.7152,0.1242,0.3,0.0,0.0,0.0,0.0,0.0,0.6906,False,False,False,12.39,-0.16,16.28,False,81.6,化工行业,国防军工/振兴沈阳/参股金融,38.8
000819,,0.3846,1.0,0.6438,0.1781,0.0,0.8465,0.2315,0.9,0.0,0.0,1.0,0.0,1.0,0.4836,False,False,False,13.6,2.33,15.27,False,49.7,石油行业,长株潭/生物疫苗/抗癌,22.0
000820,,0.5769,0.6722,0.7792,0.3818,0.0,0.7927,0.2298,0.3,0.0,0.0,1.0,0.0,1.0,0.6151,False,False,False,3.17,4.97,3.54,False,9.4,造纸行业,业绩预降/振兴沈阳,17.5
000821,,0.0802,1.0,0.7987,0.0,0.0,0.8271,0.2284,0.3,0.0,0.0,0.0,0.5,0.0,0.3205,False,False,False,9.03,1.01,10.43,False,54.6,机械行业,光伏/HIT电池/光伏概念,19.0
000822,,0.1694,1.0,0.6659,0.0,0.0,0.7282,0.1028,0.0,0.0,0.0,0.0,0.0,0.0,0.4792,False,False,False,4.61,0.44,5.3,False,41.3,化工行业,黄河三角/基因概念/油气改革,38.8
000823,,0.0,0.767,0.274,1.0,1.0,0.0,0.5007,0.6,1.0,0.0,0.0,1.0,1.0,0.3321,False,False,False,18.26,-4.4,16.19,True,98.1,电子器件,触摸屏/汽车电子/业绩预降,39.8
000825,,0.1867,0.9015,0.6685,0.0,0.0,0.324,0.122,0.3,0.0,0.0,1.0,0.0,0.0,0.4364,False,False,False,3.75,3.59,4.19,False,213.6,钢铁行业,核电核能/整体上市,29.9
000826,,0.7448,1.0,0.8382,0.6857,0.7495,0.8805,0.5111,0.6,0.2678,0.0,1.0,0.0,1.0,0.3818,True,False,False,2.11,2.43,2.19,False,30.1,环保行业,碳中和/垃圾分类/低碳经济,21.5
000828,,0.4372,1.0,0.8569,0.3179,0.1409,0.6517,0.216,0.3,0.3015,0.0,0.0,0.0,0.0,0.2782,False,False,False,9.9,1.23,10.22,False,102.9,公路桥梁,金融改革/参股金融,38.3
000829,,0.0,1.0,0.8418,0.0,0.0,0.7795,0.2317,0.3,0.0,0.0,0.0,0.5,0.0,0.3289,False,False,False,8.88,0.34,9.89,False,90.9,商业百货,白酒概念/网络游戏/信托重仓,16.6
000830,,0.0,0.7701,0.389,0.0,0.0,0.0275,0.1357,0.3,0.0,0.0,0.0,0.0,0.0,0.4966,False,False,False,12.87,4.38,14.7,False,245.1,农药化肥,券商重仓,31.8
000831,,0.0,0.8028,0.3444,0.5674,0.9376,0.0,0.6694,1.0,1.0,0.0,0.0,1.0,1.0,0.3368,False,False,False,56.04,4.18,52.39,True,594.7,有色金属,ST板块/稀缺资源/业绩预降,43.6
000837,,0.0,1.0,0.565,0.6872,1.0,0.2055,0.4535,1.0,0.7225,0.0,0.0,0.5,1.0,0.308,False,False,False,12.2,-0.49,11.88,True,122.9,机械行业,智能机器/机器人概念/陕甘宁,19.0
000838,,0.8217,1.0,0.8004,0.0,0.0,0.9167,0.2857,0.3,0.0,0.0,0.0,0.0,0.0,0.4293,False,False,False,1.67,0.0,1.99,False,17.6,房地产,,22.3
000839,,0.7864,1.0,0.8467,0.1989,0.0,0.8415,0.3658,0.3,0.0,0.0,0.0,0.0,0.0,0.5158,False,False,False,2.62,0.38,3.04,False,102.7,综合行业,低碳经济/融资融券/锂电池,23.1
000850,,0.4389,1.0,0.7305,0.0,0.0,0.5343,0.134,0.3,0.0,0.0,0.0,0.0,0.0,0.4915,False,False,False,3.79,2.16,4.44,False,35.8,纺织行业,皖江区域/涉矿概念/金融参股,24.1
000852,,0.1417,1.0,0.7468,0.0,0.0,0.5756,0.1661,0.0,0.0,0.0,1.0,0.0,0.0,0.38,False,False,False,5.67,2.53,6.55,False,53.6,机械行业,武汉规划/海工装备/页岩气,19.0
000856,,0.6116,1.0,0.7783,0.0,0.0,0.8078,0.139,0.3,0.0,0.0,0.0,0.0,0.0,0.6535,False,False,False,8.21,1.11,9.77,False,18.6,机械行业,雄安新区/ST板块/京津冀,19.0
000858,,0.1091,1.0,0.8571,0.0,0.0,0.366,0.1601,0.6,0.0,0.0,0.0,0.0,0.0,0.4023,False,False,False,79.92,0.16,89.91,False,3102.1,酿酒行业,白酒概念/成渝特区/融资融券,19.1
000859,,0.0,0.414,0.3687,0.6986,1.0,0.1296,0.5876,0.3,0.9702,0.0,0.0,1.0,1.0,0.3949,False,False,False,10.76,-6.52,10.33,True,96.4,塑料制品,皖江区域/生物燃料,26.7
000860,,0.658,1.0,0.8117,0.0,0.0,0.5207,0.2398,0.9,0.0,0.0,0.0,0.0,0.0,0.448,False,False,False,10.45,1.75,11.98,False,77.5,酿酒行业,白酒概念/猪肉/生物育种,19.1
000862,,0.9879,1.0,0.7027,0.4386,0.0,0.8052,0.5366,0.3,0.0,0.0,1.0,0.0,0.0,0.6565,False,False,False,5.86,0.51,6.77,False,3679.9,电力行业,光伏/光伏概念/低碳经济,42.3
000863,,0.2957,1.0,0.619,0.0903,0.0,0.6366,0.3541,0.3,0.0,0.0,0.0,0.0,1.0,0.3957,False,False,False,4.57,0.44,5.18,False,53.2,房地产,,22.3
000868,,0.0,1.0,0.7511,0.0,0.0,0.3511,0.1373,0.3,0.0,0.0,0.0,0.0,0.0,0.3887,False,False,False,3.83,2.13,4.19,False,28.1,汽车制造,皖江区域,17.3
000869,,0.5627,1.0,0.8495,0.1593,0.0,0.5728,0.0943,0.0,0.0188,0.0,0.0,0.0,0.0,0.3179,False,False,False,17.49,1.22,18.74,False,79.6,酿酒行业,黄河三角/含B股/融资融券,19.1
000875,,0.889,1.0,0.6954,0.4106,0.0,0.6812,0.2858,0.6,0.0,0.0,1.0,0.0,0.0,0.3886,False,False,False,6.03,2.03,6.67,False,201.5,电力行业,光伏/光伏概念/朝鲜改革,42.3
000876,,0.7122,1.0,0.7176,0.0,0.0,0.0,0.0663,0.0,0.0,0.0,0.0,0.0,1.0,0.6105,False,False,False,6.54,-1.06,8.02,False,294.3,农林牧渔,成渝特区/融资融券/金融参股,29.0
000877,,0.4124,1.0,0.7844,0.0,0.0,0.4523,0.2597,0.6,0.0,0.0,1.0,0.0,0.0,0.4104,False,False,False,4.11,2.24,4.58,False,292.2,水泥行业,融资融券,23.9
000878,,0.2645,0.2666,0.4693,0.0,0.0,0.0,0.2893,0.6,0.079,0.0,0.0,0.0,0.0,0.2965,False,False,False,17.27,7.4,18.76,False,34602.5,有色金属,稀缺资源/融资融券/整体上市,43.6
000880,,0.7257,1.0,0.7333,0.2622,0.0,0.7996,0.1131,0.3,0.0,0.0,0.0,0.0,1.0,0.7016,False,False,False,24.5,2.08,29.46,False,55.6,机械行业,黄河三角,19.0
000881,,1.0,1.0,0.7644,0.2537,0.0,0.5481,0.2173,0.3,0.0,0.0,0.0,0.0,0.0,0.3932,False,False,False,6.82,0.44,7.74,False,61.6,综合行业,大飞机/核电核能/自贸区,23.1
000882,,0.4363,1.0,0.6667,0.0,0.0,0.399,0.1899,0.3,0.0,0.0,0.0,0.0,0.0,0.4225,False,False,False,1.43,2.14,1.58,False,39.1,商业百货,保险重仓/信托重仓/券商重仓,16.6
000883,,0.5099,1.0,0.7441,0.7012,0.626,0.4447,0.5551,0.0,0.6388,1.0,1.0,0.5,1.0,0.3219,False,False,False,4.98,0.61,4.96,True,322.7,电力行业,光伏/光伏概念/武汉规划,42.3
000885,,0.0,1.0,0.7846,0.2669,0.0,0.6498,0.2435,0.3,0.2457,0.0,0.0,0.0,1.0,0.4146,False,False,False,12.88,1.5,13.44,False,82.7,水泥行业,碳中和/业绩预降,23.9
000886,,0.5197,1.0,0.7653,0.0,0.0,0.2833,0.1027,0.0,0.0,0.0,1.0,0.0,0.0,0.4245,False,False,False,4.37,2.58,5.2,False,42.7,公路桥梁,海南自贸,38.3
000887,,0.9025,1.0,0.6227,0.8135,1.0,0.2709,0.4306,0.9,0.6784,1.0,0.0,1.0,1.0,0.3633,True,False,False,20.33,-2.49,20.04,True,267.2,化工行业,皖江区域/汽车电子/保险重仓,38.8
000888,,0.4478,1.0,0.7768,0.0,0.0,0.4469,0.124,0.0,0.0,0.0,1.0,0.0,0.0,0.3911,False,False,False,9.83,2.82,11.17,False,51.8,酒店旅游,白酒概念/成渝特区/社保重仓,26.8
000889,,0.8599,1.0,0.7531,0.2842,0.0,0.9949,0.0656,0.0,0.0,0.0,0.0,0.0,0.7,0.6384,False,False,False,3.49,-0.57,4.07,False,30.4,商业百货,小米概念,16.6
000890,,0.7423,1.0,0.6134,0.1348,0.0,0.8276,0.1706,0.0,0.0,0.0,0.0,0.0,0.0,0.5941,False,False,False,9.62,-2.14,11.33,False,40.4,钢铁行业,宽带提速/超导概念/参股金融,29.9
000892,,0.6473,1.0,0.6067,0.0,0.0,0.5994,0.1656,0.3,0.0,0.0,0.0,0.0,0.0,0.6602,False,False,False,3.66,2.81,4.9,False,26.0,电子信息,成渝特区/业绩预降,14.0
000893,,0.0,0.299,0.3067,0.0,0.0,0.1898,0.2013,0.6,0.3156,0.0,1.0,0.5,0.0,0.3219,False,False,False,48.35,7.21,50.71,False,392.5,食品行业,准ST股/业绩预升,28.6
000895,,0.5765,1.0,0.9117,0.1996,0.0,0.4839,0.1473,0.0,0.1438,0.0,0.0,0.0,0.0,0.3549,False,False,False,24.17,0.0,25.7,False,837.3,食品行业,融资融券/业绩预升/外资背景,28.6
